Algorithm: Prim's MST
9682 3998 278
3998 3701 69
3701 2263 186
2263 1057 9
1057 9337 136
1057 1050 188
1050 5994 20
1050 293 131
293 854 25
293 972 106
293 2864 114
972 5057 150
854 1947 163
854 969 193
5057 1546 199
1546 1666 6
1546 235 147
235 156 127
1546 5359 155
2864 639 217
639 159 148
159 213 61
213 2571 91
2571 5007 34
159 3402 107
5007 9279 141
156 6324 220
1050 6185 229
1947 5206 248
1057 7262 254
7262 668 118
668 4555 172
4555 1301 93
7262 987 206
4555 1228 249
1228 7263 17
7263 2185 235
2185 7526 21
7526 6670 41
6670 6456 91
2185 1141 155
1141 4880 16
1141 5828 50
2185 1180 170
1180 7476 93
1180 6502 117
7476 9644 171
9644 3296 101
3296 1968 139
1968 9320 30
1968 4915 96
4915 2246 23
2246 7192 41
2246 6512 90
1968 9902 159
7476 2959 190
2959 8905 161
7192 8708 206
8708 7698 97
7698 2202 205
2202 4747 66
2959 9723 246
9723 4600 62
9723 1929 263
6670 5505 264
2864 7281 271
7281 7050 148
4555 5417 277
7044 8906 279
8906 3805 10
3805 6977 216
6977 9513 55
3805 8500 242
2263 4271 283
4271 670 50
670 6563 52
6563 8485 84
670 791 138
791 74 60
74 122 24
74 2123 91
2123 876 10
876 1593 128
1593 642 119
2123 4744 128
4744 6145 93
876 3595 155
4271 9630 157
74 242 180
242 2825 137
4744 6524 181
6524 6002 3
670 185 186
185 587 10
185 5591 117
185 80 159
80 2810 17
80 1806 161
3595 5024 186
5024 4275 91
4275 3703 43
9630 5983 190
2825 8047 190
5983 417 192
5983 3369 199
587 3216 209
2123 5428 209
5428 6434 40
6434 4518 18
5428 9754 94
6434 7051 202
791 3037 216
6145 3604 222
3604 2028 78
2028 6672 32
2028 1320 189
1320 1534 17
1320 842 26
842 370 15
370 3993 14
370 7025 53
842 8185 62
1534 2940 64
2940 5804 3
842 1642 137
1642 2986 5
8185 436 194
436 6153 42
436 84 166
6153 8942 192
8942 4007 37
4007 6883 100
8942 4540 155
4007 3289 161
3289 7813 24
3289 3361 26
3289 5133 65
3289 9470 129
9470 1417 167
1417 3786 167
3786 2392 120
2392 2007 172
2007 8661 133
4540 4401 186
1320 6395 195
2007 7225 198
370 4433 205
4433 888 104
888 374 54
374 8950 10
4433 1490 169
1490 1891 105
888 9848 188
3361 6103 206
6103 195 25
195 35 66
35 39 160
39 240 37
39 132 122
132 1665 158
1665 4570 9
4570 3569 5
6103 6626 166
195 6231 169
7813 1040 207
1040 3773 148
132 3329 207
3329 4577 96
4577 2457 187
3289 5854 211
6626 1112 212
4401 9990 221
9990 6550 12
9990 9999 156
9999 1374 58
1374 6200 47
1374 5348 54
9999 8883 136
8883 3732 81
3732 1710 21
9999 5915 202
5915 4654 54
5915 3389 140
3389 6628 105
9990 3854 221
3854 9001 62
9001 1485 147
842 1260 222
1260 2671 62
370 179 224
1891 7382 224
7382 3046 218
876 8101 224
8101 6870 117
888 3049 225
1040 1623 227
1490 3297 228
3297 2581 12
3297 3 174
2581 6559 212
80 2379 231
2379 516 130
516 7436 109
516 5279 216
5279 4138 17
5279 2819 23
4138 4887 196
842 3889 232
3889 6655 195
84 5 233
5 8944 120
5 469 209
469 793 143
793 7949 51
793 9903 121
9903 5346 39
5346 9836 79
469 731 206
5 8176 227
1623 2182 235
2182 2548 132
374 7742 235
242 1053 240
1053 6277 131
1665 3531 240
6550 2109 241
242 7538 246
7538 260 240
260 1364 96
260 1971 124
1971 2085 128
1971 4561 134
4561 953 37
1364 3010 152
4561 8683 230
8683 9250 133
8683 5374 217
5374 8094 53
417 9602 246
9602 337 196
337 5080 209
5080 9427 51
337 177 243
177 504 61
5983 3167 249
6883 8170 252
7813 30 255
5 3762 255
3762 2653 50
2653 5626 74
5626 7955 100
5626 3849 146
3849 5504 159
5504 7640 184
3849 3059 220
3849 4188 236
74 5662 255
5662 7629 161
5662 4817 180
4817 5224 180
3010 2574 256
2574 2039 171
5374 6201 258
6201 6099 119
6145 8164 258
8164 772 67
8164 870 72
870 9615 115
9615 6934 124
6934 3807 142
3807 2884 25
3807 6409 157
3807 8680 197
9615 7491 204
772 5926 227
2884 6649 255
6649 6821 5
6649 6477 151
39 353 259
353 3581 9
3581 7859 65
4518 685 259
685 894 118
685 1223 156
1223 2752 113
1223 2938 224
2938 3587 47
195 2316 259
5374 5382 259
5382 1537 218
1537 8225 163
3 51 260
51 2189 26
51 1868 154
1868 783 129
783 1376 40
1376 369 35
51 3211 159
1868 4337 178
369 259 215
259 1667 177
783 8807 216
369 2360 251
2360 1516 42
2360 684 53
684 781 100
684 2169 163
781 8624 232
8624 2288 141
2288 8064 17
2288 2347 120
2347 3620 141
2347 6290 147
259 150 260
150 3524 13
3524 1139 60
1139 5361 78
150 2683 87
150 744 119
5361 7507 120
7507 5005 45
1139 9403 120
1139 776 122
776 6034 7
776 1208 21
1208 9742 116
776 3565 118
2683 3408 133
9742 5060 190
5060 5832 22
5361 3324 217
3324 1347 115
3324 3983 155
3983 8651 168
8651 6747 44
6747 9418 43
6747 2180 155
9418 2955 200
2955 2009 165
2009 1065 6
1065 1176 56
2009 2832 136
9418 9468 203
9468 6191 21
2832 848 222
776 1724 224
3408 4235 224
6034 6367 225
5005 1684 235
1684 152 41
1684 7344 177
152 1783 191
1783 4497 21
4497 4621 160
4621 6596 47
3408 289 237
3408 489 239
150 573 250
2009 5281 253
4621 4306 260
4306 8979 91
8979 2396 201
2396 2870 186
2870 8492 146
2392 5786 260
5786 578 158
578 8600 47
8600 9607 84
578 506 117
506 734 63
734 6096 4
734 1087 65
1087 1256 42
1256 490 25
1256 6187 105
734 8504 116
734 4394 128
734 3314 138
4394 3785 153
734 7216 242
3297 3065 261
3993 9079 261
1223 1799 264
1799 9514 207
9514 4622 109
289 2807 265
2548 63 266
9630 7704 266
642 115 267
115 372 258
7949 4199 267
4199 4143 82
4143 6708 31
6708 1153 31
1153 4809 61
4143 5085 103
5085 7750 11
7750 8083 37
8083 1967 73
1967 4451 77
4451 472 88
5085 6549 101
6549 7867 41
472 3763 192
7750 4549 244
4549 6476 10
4549 8554 10
4549 9878 18
6476 7038 39
6476 1276 43
1276 218 24
6476 1088 65
1276 9030 98
8554 9791 99
8554 5040 111
5040 7016 101
7038 7904 133
8554 4573 172
4573 6333 160
6476 2924 208
2924 3627 36
2924 8172 36
2924 3366 90
3366 518 117
3627 2378 254
8979 6861 267
6367 7171 269
9999 6804 271
6804 7696 32
7696 8356 24
8356 9708 34
8356 3615 149
6804 4860 189
4860 2937 145
4860 5910 222
2937 657 269
657 1257 149
1257 1326 58
1326 6042 87
1326 2645 95
2645 108 43
108 2805 27
2805 9186 25
6042 5582 171
5582 8863 96
108 253 227
6042 8333 238
1967 1041 272
9403 763 273
763 947 37
763 7788 197
7788 5001 34
7788 2309 259
2309 7775 190
3983 4875 273
4875 6386 77
30 8788 273
8788 8959 228
578 936 274
2007 9084 274
9084 3684 143
80 53 275
53 4247 164
6747 2764 275
2764 8417 205
8417 2210 3
8417 2957 137
2957 256 30
256 6630 146
6630 3403 195
3403 2452 55
3403 480 156
480 1216 105
480 505 114
1216 6496 175
6496 9799 110
6496 1965 161
1965 697 81
697 318 46
1965 9587 177
697 9735 234
1965 6715 255
6715 5266 74
5266 4283 66
4283 1005 108
9799 4883 262
4883 7842 115
7842 7570 150
7570 2184 162
2184 3878 9
3878 2965 194
7842 7123 261
318 851 266
8333 6594 275
6594 2479 113
2479 7198 26
7198 7987 175
1364 9351 275
9351 9244 38
9244 4665 144
4665 9141 1
9141 9552 78
4665 1501 123
1501 6330 147
6330 9537 157
4665 4371 226
4371 116 105
116 125 31
116 2131 99
2131 2271 111
2131 1384 116
1384 665 66
125 5116 138
4371 9062 168
9062 7272 13
7272 6246 88
9062 872 95
872 1585 5
872 645 29
645 41 18
41 205 57
645 2207 129
6246 9439 141
9439 7676 144
9062 5308 172
5308 7398 164
1384 1407 202
1407 3443 85
3443 7058 123
7058 8825 46
125 750 217
750 2236 132
116 481 225
2131 6696 230
750 430 234
430 4974 193
645 5030 234
1501 8695 234
8695 1147 244
1147 5271 196
5271 9992 50
9992 7135 56
7135 4012 103
4012 1597 56
1597 2065 8
1597 2589 67
2589 6009 79
6009 8741 90
8741 2467 90
2065 2494 95
2589 4111 98
4111 5865 51
4012 6424 100
7135 8607 103
6424 7274 121
7274 3079 43
3079 7089 9
7274 825 112
825 7916 5
3079 3267 116
3079 6570 119
2589 6001 147
6570 8865 153
5865 5514 176
3079 4226 209
2467 1596 213
1596 487 132
487 8270 127
487 1353 199
487 2546 211
2546 5797 5
2546 4109 221
6001 6007 232
6009 8065 234
8065 9666 87
9992 2077 244
2077 6054 17
2077 957 70
957 8697 47
2077 2565 114
2077 3808 137
3808 9154 188
957 7536 195
957 1572 234
957 9450 234
2565 4931 235
4931 7761 123
9666 4395 248
4395 6641 73
4395 1410 79
1410 137 99
137 386 117
4974 4959 269
4959 3179 245
3179 882 124
3179 8907 244
2565 3746 270
3746 56 72
56 3323 19
56 1427 30
56 310 39
310 675 47
56 5724 98
56 1749 130
3746 3888 131
3888 8022 60
8022 7392 112
7392 3973 122
3973 9103 138
9103 8549 6
8022 1645 164
1645 9569 11
3888 6573 173
6573 8560 29
6573 5470 118
8560 7527 176
7527 7186 7
7186 8000 167
7527 4061 182
4061 7657 39
4061 5803 178
5803 1048 51
1048 1419 12
7186 8233 192
8560 950 215
950 3149 124
3149 3945 48
3149 6686 117
6686 2278 10
2278 398 116
398 1008 123
1008 3392 65
6686 4462 129
4462 7479 59
3323 6451 216
6451 7648 109
1749 1958 219
1958 5134 70
5134 7621 173
8022 1371 227
7657 1977 238
9569 9251 238
9251 2834 65
2834 9595 130
9595 8128 107
3149 5789 256
5789 2376 111
2376 2568 133
2568 4553 103
2376 8067 201
4553 1496 203
1496 9802 61
1496 576 76
9802 9448 101
1496 6291 212
2376 654 222
654 6420 6
6420 2990 190
2990 3672 196
3672 1903 65
1903 3112 248
1596 8144 272
2986 2364 277
2364 634 138
634 4210 40
634 32 96
32 1912 148
4247 4891 277
4891 7679 163
4891 898 250
898 2631 177
3627 8309 277
8309 6494 119
6494 7970 29
7970 3946 105
8309 1934 171
7970 7674 173
3946 1835 178
8309 885 181
885 2374 147
2374 7270 194
2374 66 216
66 981 223
3993 8726 277
8825 9937 277
2007 2036 278
2036 3316 222
3316 6536 35
6536 1873 135
1873 5661 228
6536 8502 253
7904 3143 278
3143 5242 248
5242 9278 11
5242 3948 64
3948 1129 142
1129 9027 207
2764 9689 279
4573 2612 280
1040 3755 280
2671 5052 280
8417 6616 280
6616 4779 146
4779 5130 80
5130 4116 37
4116 1723 19
1723 191 146
191 1405 36
1405 2838 193
2838 1715 185
1715 449 3
449 7467 18
7467 4108 67
449 376 74
4108 6727 115
6727 2997 45
1715 3354 124
376 6806 146
3354 1860 167
1860 7632 57
7632 3811 187
191 134 211
134 301 70
301 785 113
785 3174 193
3174 2380 3
1860 628 215
628 967 71
967 54 124
54 1659 129
54 1076 159
54 12 182
628 4564 203
3811 9671 226
3354 4227 240
4227 5335 63
967 2201 250
2997 2826 255
2380 1973 262
1973 147 218
147 8830 76
147 68 153
68 8217 97
628 712 274
712 8248 141
8248 1074 45
8248 8418 158
1074 1062 262
1062 2778 30
1062 6161 62
6161 6600 139
6161 612 242
612 758 198
